Location_x,Location_y,PCI,RSRP,RSRQ,SNR,Location_SC1_x,Location_SC1_y,Location_SC2_x,Location_SC2_y,Location_SC3_x,Location_SC3_y,Location_SC5_x,Location_SC5_y,Power_SC1,Power_SC2,Power_SC3,Power_SC5,time,file_name
181,113,1,-96.3,-6.4,16.3,251,207,480,151,631,209,753,152,19,19,19,19,46:57.6,18Apr13_164653.1.nmf
181,113,1,-96.1,-6.6,14.9,251,207,480,151,631,209,753,152,19,19,19,19,46:56.0,18Apr13_164653.1.nmf
181,113,1,-96.4,-6.5,13.9,251,207,480,151,631,209,753,152,19,19,19,19,46:54.7,18Apr13_164653.1.nmf
181,113,1,-97.6,-6.8,13.6,251,207,480,151,631,209,753,152,19,19,19,19,46:54.0,18Apr13_164653.1.nmf
809,196,3,-84.4,-6,29.4,251,207,480,151,631,209,753,152,19,19,19,19,05:48.2,18Apr13_110541.1.nmf
809,196,3,-82.6,-5.9,29.8,251,207,480,151,631,209,753,152,19,19,19,19,05:47.7,18Apr13_110541.1.nmf
809,196,3,-83.4,-6,29.7,251,207,480,151,631,209,753,152,19,19,19,19,05:47.2,18Apr13_110541.1.nmf
809,196,3,-84.5,-6,29.4,251,207,480,151,631,209,753,152,19,19,19,19,05:46.7,18Apr13_110541.1.nmf
809,196,3,-80.3,-5.9,29.5,251,207,480,151,631,209,753,152,19,19,19,19,05:46.2,18Apr13_110541.1.nmf
809,196,3,-84.1,-5.9,29.8,251,207,480,151,631,209,753,152,19,19,19,19,05:45.7,18Apr13_110541.1.nmf
809,196,3,-82.8,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,05:45.2,18Apr13_110541.1.nmf
809,196,3,-82.6,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,05:44.7,18Apr13_110541.1.nmf
809,196,3,-84.2,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,05:44.2,18Apr13_110541.1.nmf
809,196,3,-81.5,-6.3,29.8,251,207,480,151,631,209,753,152,19,19,19,19,05:43.7,18Apr13_110541.1.nmf
809,196,3,-81.6,-6,29.7,251,207,480,151,631,209,753,152,19,19,19,19,05:43.2,18Apr13_110541.1.nmf
809,196,3,-83.6,-5.9,29.3,251,207,480,151,631,209,753,152,19,19,19,19,05:42.7,18Apr13_110541.1.nmf
809,196,3,-83.8,-5.9,29.8,251,207,480,151,631,209,753,152,19,19,19,19,05:42.2,18Apr13_110541.1.nmf
809,196,3,-82.3,-6.3,29.9,251,207,480,151,631,209,753,152,19,19,19,19,05:41.8,18Apr13_110541.1.nmf
192,118,1,-94.8,-7.1,10.2,251,207,480,151,631,209,753,152,19,19,19,19,45:13.6,18Apr13_164511.1.nmf
192,118,1,-100.4,-7.9,8.5,251,207,480,151,631,209,753,152,19,19,19,19,45:12.3,18Apr13_164511.1.nmf
192,118,1,-98.1,-7.2,11.1,251,207,480,151,631,209,753,152,19,19,19,19,45:12.3,18Apr13_164511.1.nmf
192,118,1,-102.5,-7.1,10.1,251,207,480,151,631,209,753,152,19,19,19,19,45:11.2,18Apr13_164511.1.nmf
407,105,2,-88.6,-6.7,16.9,251,207,480,151,631,209,753,152,19,19,19,19,37:04.5,18Apr13_163702.1.nmf
407,105,2,-87.8,-6.8,17.8,251,207,480,151,631,209,753,152,19,19,19,19,37:03.6,18Apr13_163702.1.nmf
407,105,2,-93,-6.6,17.4,251,207,480,151,631,209,753,152,19,19,19,19,37:02.1,18Apr13_163702.1.nmf
457,138,2,-82.9,-9.1,14.4,251,207,480,151,631,209,753,152,19,19,19,19,36:18.6,18Apr13_163616.1.nmf
457,138,2,-83.9,-7.9,13.6,251,207,480,151,631,209,753,152,19,19,19,19,36:18.3,18Apr13_163616.1.nmf
457,138,2,-84.9,-7.1,12.9,251,207,480,151,631,209,753,152,19,19,19,19,36:16.9,18Apr13_163616.1.nmf
698,123,3,-86.4,-6.1,20.2,251,207,480,151,631,209,753,152,19,19,19,19,10:55.4,18Apr13_111050.1.nmf
698,123,3,-88.4,-6,20.7,251,207,480,151,631,209,753,152,19,19,19,19,10:54.9,18Apr13_111050.1.nmf
698,123,3,-87.6,-6,20.4,251,207,480,151,631,209,753,152,19,19,19,19,10:54.4,18Apr13_111050.1.nmf
698,123,3,-87.8,-6.1,20.1,251,207,480,151,631,209,753,152,19,19,19,19,10:53.9,18Apr13_111050.1.nmf
698,123,3,-88.4,-6.1,21,251,207,480,151,631,209,753,152,19,19,19,19,10:53.4,18Apr13_111050.1.nmf
698,123,3,-87.6,-6.1,20.7,251,207,480,151,631,209,753,152,19,19,19,19,10:52.9,18Apr13_111050.1.nmf
698,123,3,-87.8,-6.1,19.2,251,207,480,151,631,209,753,152,19,19,19,19,10:52.4,18Apr13_111050.1.nmf
698,123,3,-88.3,-6.3,19.3,251,207,480,151,631,209,753,152,19,19,19,19,10:51.9,18Apr13_111050.1.nmf
698,123,3,-88.3,-6.2,18.9,251,207,480,151,631,209,753,152,19,19,19,19,10:51.4,18Apr13_111050.1.nmf
504,156,2,-71.7,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,35:06.8,18Apr13_163503.1.nmf
504,156,2,-73.1,-6.3,29.2,251,207,480,151,631,209,753,152,19,19,19,19,35:05.6,18Apr13_163503.1.nmf
504,156,2,-65.9,-6.3,29.2,251,207,480,151,631,209,753,152,19,19,19,19,35:04.2,18Apr13_163503.1.nmf
611,250,54,-79.7,-6.3,26.9,251,207,480,151,631,209,753,152,19,19,19,19,24:46.2,18Apr13_162443.1.nmf
611,250,54,-82.1,-6.3,27.3,251,207,480,151,631,209,753,152,19,19,19,19,24:44.9,18Apr13_162443.1.nmf
611,250,54,-80.3,-6.3,28.2,251,207,480,151,631,209,753,152,19,19,19,19,24:44.7,18Apr13_162443.1.nmf
611,250,54,-84.1,-6.4,26.3,251,207,480,151,631,209,753,152,19,19,19,19,24:43.5,18Apr13_162443.1.nmf
328,139,2,-107.1,-7.8,15.6,251,207,480,151,631,209,753,152,19,19,19,19,40:06.7,18Apr13_164001.1.nmf
328,139,2,-104.1,-7.6,14.1,251,207,480,151,631,209,753,152,19,19,19,19,40:05.4,18Apr13_164001.1.nmf
328,139,2,-103.1,-7.4,17,251,207,480,151,631,209,753,152,19,19,19,19,40:05.0,18Apr13_164001.1.nmf
328,139,2,-114.1,-11.3,5.2,251,207,480,151,631,209,753,152,19,19,19,19,40:02.7,18Apr13_164001.1.nmf
328,139,2,-108.3,-11.8,4.7,251,207,480,151,631,209,753,152,19,19,19,19,40:01.6,18Apr13_164001.1.nmf
715,238,54,-95.3,-8.4,5.7,251,207,480,151,631,209,753,152,19,19,19,19,23:17.9,18Apr13_162314.1.nmf
715,238,54,-97.6,-8.4,5.1,251,207,480,151,631,209,753,152,19,19,19,19,23:17.1,18Apr13_162314.1.nmf
715,238,54,-94,-10.6,3.1,251,207,480,151,631,209,753,152,19,19,19,19,23:15.3,18Apr13_162314.1.nmf
715,238,54,-95.3,-11.6,1.7,251,207,480,151,631,209,753,152,19,19,19,19,23:14.3,18Apr13_162314.1.nmf
839,210,54,-87.9,-8.1,13.5,251,207,480,151,631,209,753,152,19,19,19,19,15:37.0,18Apr13_111530.1.nmf
839,210,54,-84.4,-7.1,12.9,251,207,480,151,631,209,753,152,19,19,19,19,15:36.0,18Apr13_111530.1.nmf
839,210,54,-84.6,-7.3,9.6,251,207,480,151,631,209,753,152,19,19,19,19,15:34.5,18Apr13_111530.1.nmf
839,210,3,-87.9,-7.9,1.7,251,207,480,151,631,209,753,152,19,19,19,19,15:34.0,18Apr13_111530.1.nmf
839,210,3,-88.6,-7.4,3.5,251,207,480,151,631,209,753,152,19,19,19,19,15:33.5,18Apr13_111530.1.nmf
839,210,3,-87.1,-6.6,6.3,251,207,480,151,631,209,753,152,19,19,19,19,15:33.0,18Apr13_111530.1.nmf
839,210,3,-87.7,-6.8,5.6,251,207,480,151,631,209,753,152,19,19,19,19,15:32.5,18Apr13_111530.1.nmf
839,210,3,-87.4,-6.5,4.7,251,207,480,151,631,209,753,152,19,19,19,19,15:32.0,18Apr13_111530.1.nmf
839,210,3,-86.5,-7.1,5.7,251,207,480,151,631,209,753,152,19,19,19,19,15:31.5,18Apr13_111530.1.nmf
839,210,3,-88.4,-6.4,5.2,251,207,480,151,631,209,753,152,19,19,19,19,15:31.0,18Apr13_111530.1.nmf
788,138,3,-80.4,-6.1,29.3,251,207,480,151,631,209,753,152,19,19,19,19,01:43.0,18Apr13_110134.1.nmf
788,138,3,-81.3,-6.6,29.1,251,207,480,151,631,209,753,152,19,19,19,19,01:42.5,18Apr13_110134.1.nmf
788,138,3,-81.8,-6.1,29.2,251,207,480,151,631,209,753,152,19,19,19,19,01:42.0,18Apr13_110134.1.nmf
788,138,3,-81.8,-7.9,28.7,251,207,480,151,631,209,753,152,19,19,19,19,01:41.5,18Apr13_110134.1.nmf
788,138,3,-81.6,-7,28.7,251,207,480,151,631,209,753,152,19,19,19,19,01:40.9,18Apr13_110134.1.nmf
788,138,3,-81.8,-6.4,28.4,251,207,480,151,631,209,753,152,19,19,19,19,01:40.4,18Apr13_110134.1.nmf
788,138,3,-81.6,-6.1,28.6,251,207,480,151,631,209,753,152,19,19,19,19,01:39.9,18Apr13_110134.1.nmf
788,138,3,-83.6,-6.6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:39.4,18Apr13_110134.1.nmf
788,138,3,-82.8,-7.3,29.1,251,207,480,151,631,209,753,152,19,19,19,19,01:38.9,18Apr13_110134.1.nmf
788,138,3,-83.5,-6,29,251,207,480,151,631,209,753,152,19,19,19,19,01:38.4,18Apr13_110134.1.nmf
788,138,3,-82.6,-6.6,29,251,207,480,151,631,209,753,152,19,19,19,19,01:37.9,18Apr13_110134.1.nmf
788,138,3,-84.1,-6.4,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:37.4,18Apr13_110134.1.nmf
788,138,3,-85.1,-6.9,29,251,207,480,151,631,209,753,152,19,19,19,19,01:36.9,18Apr13_110134.1.nmf
788,138,3,-83.4,-6.3,28.6,251,207,480,151,631,209,753,152,19,19,19,19,01:36.4,18Apr13_110134.1.nmf
788,138,3,-81.9,-6.4,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:35.9,18Apr13_110134.1.nmf
788,138,3,-82.7,-5.3,28.6,251,207,480,151,631,209,753,152,19,19,19,19,01:35.4,18Apr13_110134.1.nmf
788,138,3,-83.9,-5.9,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:34.9,18Apr13_110134.1.nmf
177,151,1,-87.2,-6.3,23,251,207,480,151,631,209,753,152,19,19,19,19,44:54.4,18Apr13_164451.1.nmf
177,151,1,-90.7,-6.2,22.7,251,207,480,151,631,209,753,152,19,19,19,19,44:54.3,18Apr13_164451.1.nmf
177,151,1,-93.6,-6.4,23.7,251,207,480,151,631,209,753,152,19,19,19,19,44:53.1,18Apr13_164451.1.nmf
177,151,1,-89.4,-6.4,26.4,251,207,480,151,631,209,753,152,19,19,19,19,44:51.8,18Apr13_164451.1.nmf
565,257,54,-100.1,-8.4,11,251,207,480,151,631,209,753,152,19,19,19,19,29:17.6,18Apr13_162915.1.nmf
565,257,54,-99.4,-9,2.4,251,207,480,151,631,209,753,152,19,19,19,19,29:16.3,18Apr13_162915.1.nmf
565,257,54,-97.9,-8.6,7.4,251,207,480,151,631,209,753,152,19,19,19,19,29:15.0,18Apr13_162915.1.nmf
565,257,54,-100.8,-9.1,7.3,251,207,480,151,631,209,753,152,19,19,19,19,29:15.0,18Apr13_162915.1.nmf
700,179,3,-81,-6.6,17,251,207,480,151,631,209,753,152,19,19,19,19,03:30.2,18Apr13_170328.1.nmf
700,179,3,-79.5,-7.6,17.2,251,207,480,151,631,209,753,152,19,19,19,19,03:28.5,18Apr13_170328.1.nmf
888,176,54,-120.1,-9.4,5.8,251,207,480,151,631,209,753,152,19,19,19,19,11:06.4,18Apr13_171104.1.nmf
888,176,54,-117.8,-9.7,7.7,251,207,480,151,631,209,753,152,19,19,19,19,11:05.0,18Apr13_171104.1.nmf
888,176,54,-124.6,-16.5,-4.6,251,207,480,151,631,209,753,152,19,19,19,19,11:04.3,18Apr13_171104.1.nmf
792,156,3,-84.6,-6.3,28.4,251,207,480,151,631,209,753,152,19,19,19,19,01:16.3,18Apr13_110106.1.nmf
792,156,3,-81.9,-5.9,28.4,251,207,480,151,631,209,753,152,19,19,19,19,01:15.8,18Apr13_110106.1.nmf
792,156,3,-82.1,-6,28.8,251,207,480,151,631,209,753,152,19,19,19,19,01:15.3,18Apr13_110106.1.nmf
792,156,3,-81.3,-5.9,28.8,251,207,480,151,631,209,753,152,19,19,19,19,01:14.8,18Apr13_110106.1.nmf
792,156,3,-80.6,-6,28.8,251,207,480,151,631,209,753,152,19,19,19,19,01:14.3,18Apr13_110106.1.nmf
792,156,3,-80.1,-6,29,251,207,480,151,631,209,753,152,19,19,19,19,01:13.8,18Apr13_110106.1.nmf
792,156,3,-79.6,-6.3,29.3,251,207,480,151,631,209,753,152,19,19,19,19,01:13.3,18Apr13_110106.1.nmf
792,156,3,-79.6,-8.6,29.1,251,207,480,151,631,209,753,152,19,19,19,19,01:12.8,18Apr13_110106.1.nmf
792,156,3,-80.6,-5.9,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:12.3,18Apr13_110106.1.nmf
792,156,3,-81.2,-7,29.2,251,207,480,151,631,209,753,152,19,19,19,19,01:11.8,18Apr13_110106.1.nmf
792,156,3,-80.9,-6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:11.3,18Apr13_110106.1.nmf
792,156,3,-80.9,-6,29,251,207,480,151,631,209,753,152,19,19,19,19,01:10.8,18Apr13_110106.1.nmf
792,156,3,-81.2,-7.1,29.1,251,207,480,151,631,209,753,152,19,19,19,19,01:10.3,18Apr13_110106.1.nmf
792,156,3,-80.7,-6.4,29,251,207,480,151,631,209,753,152,19,19,19,19,01:09.8,18Apr13_110106.1.nmf
792,156,3,-80.9,-6.4,28.7,251,207,480,151,631,209,753,152,19,19,19,19,01:09.3,18Apr13_110106.1.nmf
792,156,3,-80.8,-6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,01:08.8,18Apr13_110106.1.nmf
792,156,3,-80.3,-6.3,29.2,251,207,480,151,631,209,753,152,19,19,19,19,01:08.3,18Apr13_110106.1.nmf
792,156,3,-80.2,-6.4,29,251,207,480,151,631,209,753,152,19,19,19,19,01:07.7,18Apr13_110106.1.nmf
792,156,3,-80.4,-6,29,251,207,480,151,631,209,753,152,19,19,19,19,01:07.2,18Apr13_110106.1.nmf
792,156,3,-79.6,-5.9,29.2,251,207,480,151,631,209,753,152,19,19,19,19,01:06.7,18Apr13_110106.1.nmf
792,156,3,-79.9,-6,29.2,251,207,480,151,631,209,753,152,19,19,19,19,01:06.2,18Apr13_110106.1.nmf
188,136,1,-89.9,-7.6,8.8,251,207,480,151,631,209,753,152,19,19,19,19,45:05.1,18Apr13_164502.1.nmf
188,136,1,-89.1,-7.1,11.7,251,207,480,151,631,209,753,152,19,19,19,19,45:03.4,18Apr13_164502.1.nmf
188,136,1,-93.8,-6.6,15.5,251,207,480,151,631,209,753,152,19,19,19,19,45:02.5,18Apr13_164502.1.nmf
611,248,54,-91.3,-6.3,26.4,251,207,480,151,631,209,753,152,19,19,19,19,26:33.7,18Apr13_162630.1.nmf
611,248,54,-89.7,-6.3,27.7,251,207,480,151,631,209,753,152,19,19,19,19,26:32.7,18Apr13_162630.1.nmf
611,248,54,-88.6,-6.2,27.9,251,207,480,151,631,209,753,152,19,19,19,19,26:31.5,18Apr13_162630.1.nmf
611,248,54,-89.3,-6.3,26.5,251,207,480,151,631,209,753,152,19,19,19,19,26:30.7,18Apr13_162630.1.nmf
781,212,54,-83.5,-6.6,25.6,251,207,480,151,631,209,753,152,19,19,19,19,12:33.4,18Apr13_171230.1.nmf
781,212,151,-137.6,-22.3,-6.3,251,207,480,151,631,209,753,152,19,19,19,19,12:32.2,18Apr13_171230.1.nmf
781,212,151,-133,-17.7,-4.5,251,207,480,151,631,209,753,152,19,19,19,19,12:31.7,18Apr13_171230.1.nmf
781,212,151,-134.3,-18.8,-6.2,251,207,480,151,631,209,753,152,19,19,19,19,12:30.6,18Apr13_171230.1.nmf
781,212,151,-134,-18.7,-5.4,251,207,480,151,631,209,753,152,19,19,19,19,12:30.3,18Apr13_171230.1.nmf
781,212,151,-133.1,-18,-7,251,207,480,151,631,209,753,152,19,19,19,19,12:30.3,18Apr13_171230.1.nmf
739,166,3,-77.8,-6.1,29.5,251,207,480,151,631,209,753,152,19,19,19,19,08:44.9,18Apr13_110837.1.nmf
739,166,3,-74.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,08:44.4,18Apr13_110837.1.nmf
739,166,3,-71.3,-6.4,29.9,251,207,480,151,631,209,753,152,19,19,19,19,08:43.9,18Apr13_110837.1.nmf
739,166,3,-72.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,08:43.4,18Apr13_110837.1.nmf
739,166,3,-71.9,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,08:42.9,18Apr13_110837.1.nmf
739,166,3,-70.7,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,08:42.4,18Apr13_110837.1.nmf
739,166,3,-70.2,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,08:41.9,18Apr13_110837.1.nmf
739,166,3,-70.8,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,08:41.4,18Apr13_110837.1.nmf
739,166,3,-70.7,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,08:40.9,18Apr13_110837.1.nmf
739,166,3,-70.8,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,08:40.4,18Apr13_110837.1.nmf
739,166,3,-71.1,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,08:39.9,18Apr13_110837.1.nmf
739,166,3,-70.9,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,08:39.4,18Apr13_110837.1.nmf
739,166,3,-71.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,08:38.9,18Apr13_110837.1.nmf
739,166,3,-72.1,-5.6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,08:38.4,18Apr13_110837.1.nmf
739,166,3,-73.6,-5.8,29.8,251,207,480,151,631,209,753,152,19,19,19,19,08:37.9,18Apr13_110837.1.nmf
405,137,2,-85.4,-9,26.2,251,207,480,151,631,209,753,152,19,19,19,19,38:38.0,18Apr13_163834.1.nmf
405,137,2,-84.6,-9.1,29,251,207,480,151,631,209,753,152,19,19,19,19,38:36.7,18Apr13_163834.1.nmf
405,137,2,-89.8,-9,27.9,251,207,480,151,631,209,753,152,19,19,19,19,38:35.4,18Apr13_163834.1.nmf
405,137,2,-91.8,-9.1,25.2,251,207,480,151,631,209,753,152,19,19,19,19,38:34.8,18Apr13_163834.1.nmf
674,282,54,-83.9,-6.1,27.7,251,207,480,151,631,209,753,152,19,19,19,19,19:00.6,18Apr13_161857.1.nmf
674,282,54,-82.1,-6.2,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18:59.3,18Apr13_161857.1.nmf
674,282,54,-82.9,-6.3,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18:59.1,18Apr13_161857.1.nmf
674,282,54,-85.9,-6.2,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18:57.6,18Apr13_161857.1.nmf
177,158,1,-91,-6.3,24.5,251,207,480,151,631,209,753,152,19,19,19,19,45:49.5,18Apr13_164546.1.nmf
177,158,1,-94.1,-6.3,24.2,251,207,480,151,631,209,753,152,19,19,19,19,45:48.3,18Apr13_164546.1.nmf
177,158,1,-94.3,-6.3,27.5,251,207,480,151,631,209,753,152,19,19,19,19,45:48.1,18Apr13_164546.1.nmf
177,158,1,-94.2,-6.3,26.1,251,207,480,151,631,209,753,152,19,19,19,19,45:46.9,18Apr13_164546.1.nmf
110,204,1,-109.3,-18.1,-8,251,207,480,151,631,209,753,152,19,19,19,19,00:14.8,18Apr13_170011.1.nmf
110,204,1,-102.6,-9.4,3.8,251,207,480,151,631,209,753,152,19,19,19,19,00:12.4,18Apr13_170011.1.nmf
110,204,1,-106.3,-9.1,5.5,251,207,480,151,631,209,753,152,19,19,19,19,00:11.8,18Apr13_170011.1.nmf
305,107,1,-102,-7.5,21.7,251,207,480,151,631,209,753,152,19,19,19,19,41:01.4,18Apr13_164057.1.nmf
305,107,1,-102.4,-7.3,20.8,251,207,480,151,631,209,753,152,19,19,19,19,40:59.2,18Apr13_164057.1.nmf
305,107,1,-103.1,-7.1,20.8,251,207,480,151,631,209,753,152,19,19,19,19,40:58.9,18Apr13_164057.1.nmf
305,107,1,-103.1,-7.3,20.3,251,207,480,151,631,209,753,152,19,19,19,19,40:57.0,18Apr13_164057.1.nmf
793,138,3,-81.8,-6,28.4,251,207,480,151,631,209,753,152,19,19,19,19,02:19.2,18Apr13_110211.1.nmf
793,138,3,-81.9,-5.9,29,251,207,480,151,631,209,753,152,19,19,19,19,02:18.7,18Apr13_110211.1.nmf
793,138,3,-81.8,-6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,02:18.2,18Apr13_110211.1.nmf
793,138,3,-82.6,-6,29.1,251,207,480,151,631,209,753,152,19,19,19,19,02:17.7,18Apr13_110211.1.nmf
793,138,3,-82.3,-6.2,29.3,251,207,480,151,631,209,753,152,19,19,19,19,02:17.2,18Apr13_110211.1.nmf
793,138,3,-81.8,-5.9,29.8,251,207,480,151,631,209,753,152,19,19,19,19,02:16.7,18Apr13_110211.1.nmf
793,138,3,-86,-5.9,29.4,251,207,480,151,631,209,753,152,19,19,19,19,02:16.2,18Apr13_110211.1.nmf
793,138,3,-84.8,-6.3,29.1,251,207,480,151,631,209,753,152,19,19,19,19,02:15.7,18Apr13_110211.1.nmf
793,138,3,-84.5,-6.8,29.4,251,207,480,151,631,209,753,152,19,19,19,19,02:15.2,18Apr13_110211.1.nmf
793,138,3,-85.1,-6,29.1,251,207,480,151,631,209,753,152,19,19,19,19,02:14.7,18Apr13_110211.1.nmf
793,138,3,-85.5,-6,29.2,251,207,480,151,631,209,753,152,19,19,19,19,02:14.2,18Apr13_110211.1.nmf
793,138,3,-83.4,-8.7,29,251,207,480,151,631,209,753,152,19,19,19,19,02:13.7,18Apr13_110211.1.nmf
793,138,3,-82.9,-6,29.3,251,207,480,151,631,209,753,152,19,19,19,19,02:13.2,18Apr13_110211.1.nmf
793,138,3,-87.3,-5.9,29.5,251,207,480,151,631,209,753,152,19,19,19,19,02:12.7,18Apr13_110211.1.nmf
793,138,3,-88.3,-6,29.4,251,207,480,151,631,209,753,152,19,19,19,19,02:12.2,18Apr13_110211.1.nmf
699,258,54,-93.5,-6.4,19.4,251,207,480,151,631,209,753,152,19,19,19,19,18:12.3,18Apr13_161806.1.nmf
699,258,54,-91.8,-6.4,18.1,251,207,480,151,631,209,753,152,19,19,19,19,18:10.7,18Apr13_161806.1.nmf
699,258,54,-92,-6.4,23.4,251,207,480,151,631,209,753,152,19,19,19,19,18:09.9,18Apr13_161806.1.nmf
699,258,54,-94.6,-6.5,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18:08.3,18Apr13_161806.1.nmf
699,258,54,-94.3,-6.3,22.5,251,207,480,151,631,209,753,152,19,19,19,19,18:06.9,18Apr13_161806.1.nmf
243,270,1,-87.3,-6.3,17.8,251,207,480,151,631,209,753,152,19,19,19,19,53:01.1,18Apr13_165255.1.nmf
243,270,1,-88.8,-6.4,19.4,251,207,480,151,631,209,753,152,19,19,19,19,52:59.5,18Apr13_165255.1.nmf
243,270,1,-85.1,-6.5,20.3,251,207,480,151,631,209,753,152,19,19,19,19,52:58.2,18Apr13_165255.1.nmf
243,270,1,-86.3,-6.5,18.8,251,207,480,151,631,209,753,152,19,19,19,19,52:57.0,18Apr13_165255.1.nmf
243,270,1,-85.1,-6.3,19.9,251,207,480,151,631,209,753,152,19,19,19,19,52:56.0,18Apr13_165255.1.nmf
175,152,1,-86.3,-6.9,12.2,251,207,480,151,631,209,753,152,19,19,19,19,46:25.3,18Apr13_164622.1.nmf
175,152,1,-88.7,-7.6,10.3,251,207,480,151,631,209,753,152,19,19,19,19,46:24.3,18Apr13_164622.1.nmf
175,152,1,-86.9,-7.2,12.4,251,207,480,151,631,209,753,152,19,19,19,19,46:23.1,18Apr13_164622.1.nmf
175,152,1,-93.1,-7.1,13.1,251,207,480,151,631,209,753,152,19,19,19,19,46:22.2,18Apr13_164622.1.nmf
792,121,3,-74.8,-6.3,29.8,251,207,480,151,631,209,753,152,19,19,19,19,02:54.9,18Apr13_110247.1.nmf
792,121,3,-74.3,-6.8,29.6,251,207,480,151,631,209,753,152,19,19,19,19,02:54.4,18Apr13_110247.1.nmf
792,121,3,-74.1,-6.3,29.5,251,207,480,151,631,209,753,152,19,19,19,19,02:53.9,18Apr13_110247.1.nmf
792,121,3,-74.9,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,02:53.4,18Apr13_110247.1.nmf
792,121,3,-75.5,-6.5,29.9,251,207,480,151,631,209,753,152,19,19,19,19,02:52.9,18Apr13_110247.1.nmf
792,121,3,-75.6,-6.3,29.6,251,207,480,151,631,209,753,152,19,19,19,19,02:52.4,18Apr13_110247.1.nmf
792,121,3,-78,-6.3,29.7,251,207,480,151,631,209,753,152,19,19,19,19,02:51.9,18Apr13_110247.1.nmf
792,121,3,-79.2,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,02:51.4,18Apr13_110247.1.nmf
792,121,3,-79.7,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,02:50.9,18Apr13_110247.1.nmf
792,121,3,-80.2,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,02:50.4,18Apr13_110247.1.nmf
792,121,3,-79.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,02:49.9,18Apr13_110247.1.nmf
792,121,3,-78.3,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,02:49.4,18Apr13_110247.1.nmf
792,121,3,-79.1,-7.9,30,251,207,480,151,631,209,753,152,19,19,19,19,02:48.9,18Apr13_110247.1.nmf
792,121,3,-78.3,-6.1,29.5,251,207,480,151,631,209,753,152,19,19,19,19,02:48.4,18Apr13_110247.1.nmf
792,121,3,-78.4,-6.1,29.4,251,207,480,151,631,209,753,152,19,19,19,19,02:47.9,18Apr13_110247.1.nmf
149,149,1,-96.1,-6.8,20.1,251,207,480,151,631,209,753,152,19,19,19,19,47:53.6,18Apr13_164749.1.nmf
149,149,1,-94.4,-6.4,21.7,251,207,480,151,631,209,753,152,19,19,19,19,47:52.3,18Apr13_164749.1.nmf
149,149,1,-99.8,-6.4,18.7,251,207,480,151,631,209,753,152,19,19,19,19,47:51.1,18Apr13_164749.1.nmf
149,149,1,-97.8,-6.5,18.9,251,207,480,151,631,209,753,152,19,19,19,19,47:49.8,18Apr13_164749.1.nmf
202,194,1,-84.3,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,49:38.9,18Apr13_164936.1.nmf
202,194,1,-85.1,-6.4,27.9,251,207,480,151,631,209,753,152,19,19,19,19,49:38.6,18Apr13_164936.1.nmf
202,194,1,-83.1,-6.2,28.5,251,207,480,151,631,209,753,152,19,19,19,19,49:36.3,18Apr13_164936.1.nmf
202,194,1,-83.1,-6.3,29.5,251,207,480,151,631,209,753,152,19,19,19,19,49:36.2,18Apr13_164936.1.nmf
840,293,54,-107.6,-9.9,9.2,251,207,480,151,631,209,753,152,19,19,19,19,15:18.5,18Apr13_171515.1.nmf
840,293,54,-105.6,-8.8,19.5,251,207,480,151,631,209,753,152,19,19,19,19,15:17.2,18Apr13_171515.1.nmf
