location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,a301_beam0,a301_beam32,a301_beam64,a301_beam96,a301_beam128,a302_beam0,a302_beam32,a302_beam64,a302_beam96,a302_beam128,setname
846,190,301,-96.64736842,-6.544210526,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
846,200,301,-98.17685185,-6.543518519,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
846,200,301,-101.9511864,-6.901694915,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
846,201,120,-124.9210227,-11.20397727,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
846,201,301,-96.25930233,-6.419767442,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
846,219,151,-96.798,-6.488,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
846,219,154,-108.9,-7.2,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
846,219,301,-101.7877358,-6.998113208,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
846,220,301,-97.18514851,-9.165346535,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
846,223,301,-95.06953642,-6.938410596,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
847,180,154,-124.5033708,-16.82191011,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
847,180,154,-111.7171674,-9.306437768,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
847,180,301,-104.1010204,-6.409183673,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
847,182,151,-107.3555556,-8.337037037,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
847,182,301,-103.2103774,-7.183018868,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
847,182,301,-105.7317241,-6.172758621,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
847,182,301,-105.17,-10.95666667,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
847,198,301,-96.35520833,-6.576041667,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
847,199,151,-108.0631579,-6.601754386,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
847,199,154,-108.4226563,-8.96875,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
847,201,154,-114.9068966,-9.387356322,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
847,201,154,-107.9571429,-7.9,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
847,201,301,-99.98109453,-6.486567164,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
847,201,301,-101.5515152,-6.956060606,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
847,201,301,-105.4142857,-6.668571429,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
847,201,301,-99.98109453,-6.486567164,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
847,201,302,-101.3809524,-6.722222222,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
847,215,302,-99.05729167,-10.675,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
847,218,151,-97.6755102,-6.7,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
847,218,301,-101.7902439,-6.715853659,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
847,218,302,-105.675,-13.275,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
847,219,301,-95.56632653,-6.559183673,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
847,220,151,-99.13157895,-6.615789474,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
847,222,301,-98.75758427,-6.345224719,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
848,180,151,-107.2331461,-6.580337079,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
848,180,154,-109.0282723,-7.095287958,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
848,181,120,-124.7044118,-11.78872549,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
848,181,151,-124.5333333,-12.125,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
848,181,302,-90.19754601,-6.243558282,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
848,188,301,-95.4562963,-6.32962963,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
848,197,301,-97.71067416,-6.229213483,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
848,198,301,-100.1435484,-7.229032258,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
848,198,302,-95.06923077,-6.719230769,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
848,199,120,-126.0160194,-11.92087379,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
848,199,301,-101.118018,-6.588288288,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
848,200,154,-121.2885932,-12.06539924,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
848,200,301,-122.4,-12.6,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
848,200,302,-111.2,-9.05,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
848,213,302,-99.64587629,-9.617010309,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
848,219,301,-95.64545455,-6.398989899,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
848,220,151,-97.34954128,-7.903669725,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
848,220,154,-110.2023474,-7.078873239,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
848,220,301,-104.2852941,-6.935294118,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
848,220,301,-95.69351351,-7.157297297,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
848,220,301,-97.29537037,-7.106481481,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
848,223,301,-99.88191489,-6.853191489,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
848,223,301,-99.4745283,-6.813207547,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
849,180,301,-99.0988764,-6.503370787,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
849,181,301,-102.2957983,-7.014285714,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
849,197,301,-99.81304348,-6.652173913,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
849,197,302,-102.89,-12.355,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
849,199,151,-102.5333333,-6.193333333,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
849,199,154,-107.36,-14.16,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
849,199,301,-93.25706215,-6.183050847,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
849,200,301,-96.09210526,-6.231140351,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
849,200,301,-96.09210526,-6.231140351,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
849,202,301,-99.728,-6.888,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
849,220,301,-96.95729167,-6.451041667,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
849,220,301,-93.62681564,-7.06424581,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
849,221,154,-100.7778351,-11.59381443,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
850,179,301,-105.5423913,-6.90326087,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
850,181,151,-105.86,-8.647407407,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
850,181,301,-103.3894737,-7.078947368,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
850,181,302,-95.70120482,-6.501204819,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
850,182,120,-127.1875,-12.5109375,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
850,182,301,-101.1883333,-8.317222222,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
850,182,301,-106.231746,-6.36984127,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
850,199,301,-94.46179775,-6.434831461,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
850,202,301,-95.66111111,-7.217361111,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
850,205,301,-99.13931624,-6.476068376,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
850,222,120,-112.7868778,-8.322171946,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
850,222,301,-93.48461538,-7.024038462,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
850,224,301,-102.9886598,-7.568041237,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
851,179,301,-105.0214286,-6.57244898,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
851,181,154,-102.517033,-7.506593407,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
851,181,301,-97.01891892,-6.465765766,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
851,222,301,-102.4719828,-6.088793103,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
851,223,120,-105.557438,-8.520661157,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
851,224,301,-97.17474747,-6.435353535,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
852,189,301,-99.34714286,-6.69,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
852,219,120,-104.6,-15.1,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
852,219,151,-98.06842105,-6.548684211,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
852,219,154,-99.4220339,-7.06779661,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
852,219,301,-96.1,-6.03,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
853,180,120,-122.21,-10.12333333,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
857,174,120,-121.7855297,-9.648062016,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
858,183,301,-97.37986111,-7.217361111,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
858,224,120,-103.8995506,-6.19505618,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
858,224,301,-98.1244898,-6.595918367,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
859,185,120,-125.6878613,-12.44450867,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
859,196,301,-89.67575758,-6.344444444,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
859,198,301,-93.38813187,-6.06043956,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
859,211,301,-97.5443299,-8.589690722,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
859,212,120,-114.2,-7.366666667,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
859,212,301,-99.08350515,-6.609278351,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
859,212,302,-99.85168539,-9.486516854,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
860,172,120,-124.6839779,-11.43425414,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
862,218,120,-114.4828125,-7.247916667,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
863,174,151,-99.69685864,-6.590575916,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
863,174,154,-107.2242424,-9.309090909,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
863,175,301,-100.7277228,-7.146534653,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
865,173,301,-99.76875,-6.884375,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
865,178,154,-96.9751269,-7.156345178,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
865,186,301,-94.195,-7.32,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
865,206,301,-79.95376344,-6.327956989,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
865,220,154,-94.67123746,-7.371571906,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
865,220,301,-98.37070707,-8.350505051,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
865,221,301,-97.518,-8.645,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
865,223,301,-101.6165877,-6.916587678,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
866,176,302,-92.55855856,-6.321621622,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
866,177,120,-123.4628352,-10.65249042,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
866,197,302,-103.9685714,-7.324285714,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
866,202,301,-76.91363636,-6.306818182,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
866,213,301,-92.95102041,-7.559183673,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
866,220,302,-105.0879167,-6.185416667,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
866,221,154,-92.44225941,-6.587447699,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
866,222,301,-96.647,-6.737,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
866,223,154,-104.2125,-8.3625,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
866,223,154,-91.90961538,-8.661538462,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
866,223,301,-99.41176471,-6.943529412,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
866,223,301,-98.25,-6.925,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
866,223,302,-106.3204082,-9.259183673,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
867,176,302,-90.08590308,-6.333480176,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
867,177,120,-136.325,-21.775,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
867,177,154,-124.6745833,-12.13791667,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
867,179,301,-93.60284553,-6.155691057,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
867,182,301,-97.16103896,-6.152597403,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
867,199,120,-115.9034483,-7.647844828,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
867,201,301,-75.98255814,-6.358139535,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
867,201,301,-79.44631579,-6.4,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
867,203,301,-86.20416667,-6.317857143,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
867,205,302,-103.2384937,-6.99790795,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
867,207,301,-92.7,-6.361764706,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
867,212,301,-80.8969697,-6.215151515,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
867,212,302,-102.5434109,-6.854263566,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
867,213,301,-85.85172414,-6.239655172,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
867,213,301,-85.85172414,-6.239655172,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
867,220,154,-97.36179775,-6.864606742,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
867,221,154,-94.76956522,-6.923913043,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
867,221,154,-92.73361345,-7.40210084,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
867,222,154,-95.23767313,-6.556786704,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
867,224,120,-102.3,-11.85,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
867,224,151,-96.13159722,-7.019791667,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
867,224,154,-94.74255319,-6.813829787,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
867,224,301,-104.0555556,-7.233333333,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
867,225,154,-96.04137931,-11.09770115,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
867,225,301,-104.5947368,-8.536842105,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
868,178,151,-116.3922078,-9.014285714,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,178,154,-116.0978947,-8.186842105,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,183,120,-118.789801,-8.603482587,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
868,186,301,-90.39230769,-6.476923077,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
868,190,120,-113.6494737,-10.23578947,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
868,190,301,-96.45185185,-6.059259259,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
868,197,301,-78.92727273,-6.376136364,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
868,204,120,-132.05,-18.2,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,204,151,-132.7,-18.6,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,204,301,-120.6,-11.7,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,204,302,-110.5857143,-8.928571429,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,209,301,-78.28549618,-6.209160305,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
868,209,301,-78.28549618,-6.209160305,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
868,219,301,-100.6487805,-6.702439024,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
868,220,302,-100.3709251,-6.353303965,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
868,222,151,-96.32285714,-9.15,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
868,222,154,-95.15714286,-7.985714286,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
868,222,301,-101.8511111,-6.793333333,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
868,223,302,-102.4,-7.351260504,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
868,224,301,-95.13293173,-8.601204819,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
869,177,154,-94.08680851,-7.885106383,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
869,178,154,-98.60251799,-7.311151079,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
869,178,301,-95.45490196,-6.53627451,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
869,180,301,-92.73653846,-6.385576923,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
869,195,301,-88.99017341,-6.085549133,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
869,200,301,-81.6,-6.068115942,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
869,200,301,-82.47427386,-6.197925311,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
869,205,301,-79.783,-6.315,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
869,210,302,-95.46958763,-8.306701031,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
869,211,301,-80.93894737,-6.493684211,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
869,220,120,-136.475,-21.4,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
869,220,154,-124.8832536,-12.37655502,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
869,223,301,-93.37209302,-8.291860465,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
869,224,154,-91.00974729,-6.627075812,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
870,175,120,-119.4555133,-8.972623574,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
870,177,154,-101.1928571,-8.257142857,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
870,177,301,-93.69354839,-6.615053763,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
870,178,301,-95.11464435,-6.585355649,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
870,179,301,-93.98870293,-7.165271967,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
870,180,301,-98.93033708,-7.450561798,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
870,180,301,-96.81037736,-6.853773585,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
870,181,151,-107.8666667,-9.416666667,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
870,181,154,-97.9,-9.2,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
870,181,301,-96.95,-10.5,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
870,183,301,-92.77755102,-6.460204082,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
870,184,301,-97.61346154,-7.627884615,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
870,198,301,-79.08988764,-6.348314607,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
870,204,301,-79.55481172,-6.214225941,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
870,204,301,-76.82376238,-6.311881188,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
870,212,301,-86.11696429,-6.958035714,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
870,225,154,-93.84713656,-11.62643172,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
871,176,301,-94.63979592,-6.442857143,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
871,212,301,-79.24634146,-6.242926829,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
875,128,120,-127.1269461,-13.2251497,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
875,135,120,-133.6714286,-18.87857143,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
875,165,120,-139.5,-24.3,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
875,165,301,-122.8230769,-12.43846154,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
875,179,120,-133.4076923,-18.17692308,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
875,179,120,-133.40625,-18.13125,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
875,179,301,-108.62,-8.44,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
875,179,301,-108.5730769,-9,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
876,131,120,-122.7333333,-11.3,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
876,131,120,-118.6083333,-8.858333333,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
876,131,154,-133.3,-17.03333333,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
876,131,154,-129.6142857,-15.92857143,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
876,131,301,-128.2,-15,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
